m,trajs
"7.7-64,140,31,142,167,149+5","[[278, 3], [277, 0], [277, 4], [278, 0], [278, 1], [318, 3], [317, 0], [317, 0], [317, 1], [357, 0], [357, 3], [356, 0], [356, 1], [396, 0], [396, 0], [396, 1], [436, 4], [437, 0], [437, 0], [437, 1], [477, 0], [477, 0], [477, 1], [517, 4], [518, 0], [518, 0], [518, 1], [558, 0], [558, 3], [557, 1], [597, 0], [597, 0], [597, 1], [637, 0], [637, 0], [637, 1], [677, 0], [677, 1], [717, 0], [717, 0], [717, 3], [716, 1], [756, 0], [756, 0], [756, 1], [796, 4], [797, 0], [797, 1], [837, 0], [837, 0], [837, 1]]"
"7.7-64,140,31,142,167,149+6","[[877, 3], [876, 0], [876, 3], [875, 3], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3]]"
"7.7-64,140,31,142,167,149+7","[[832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4]]"
"7.7-64,140,31,142,167,149+8",[]
"7.7-64,140,31,142,167,149+9",[]
"7.7-64,140,31,142,167,149+10",[]
"7.7-64,140,31,142,167,149+11","[[870, 0], [870, 0]]"
"7.7-64,140,31,142,167,149+12",[]
"7.7-64,140,31,142,167,149+13",[]
"7.7-64,140,31,142,167,149+14",[]
"7.7-64,140,31,142,167,149+15",[]
"7.7-64,140,31,142,167,149+16",[]
"7.7-64,140,31,142,167,149+17",[]
"7.7-64,140,31,142,167,149+18",[]
"7.7-64,140,31,142,167,149+19",[]
"7.7-64,140,31,142,167,149+20",[]
"7.7-64,140,31,142,167,149+21",[]
"7.7-64,140,31,142,167,149+22",[]
"7.7-64,140,31,142,167,149+23",[]
"7.7-64,140,31,142,167,149+24",[]
"7.7-64,140,31,142,167,149+25",[]
"7.7-64,140,31,142,167,149+26","[[1071, 2], [1031, 0], [1031, 0], [1031, 4], [1032, 0], [1032, 2], [992, 0], [992, 0], [992, 1], [1032, 4], [1033, 0], [1033, 2], [993, 0], [993, 2], [953, 0], [953, 4], [954, 0], [954, 0], [954, 2], [914, 0], [914, 2], [874, 0], [874, 2], [834, 0], [834, 3], [833, 0], [833, 3], [832, 0], [832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]"
"7.7-64,140,31,142,167,149+27",[]
"7.7-164,125,159,153,152,106+1",[]
"7.7-164,125,159,153,152,106+2","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.7-164,125,159,153,152,106+3",[]
"7.7-164,125,159,153,152,106+4",[]
"7.7-164,125,159,153,152,106+5",[]
"7.7-164,125,159,153,152,106+6",[]
"7.7-164,125,159,153,152,106+7",[]
"7.7-164,125,159,153,152,106+8",[]
"7.7-164,125,159,153,152,106+9","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.7-164,125,159,153,152,106+10",[]
"7.7-8,74,207,99,147,223+1",[]
"7.7-8,74,207,99,147,223+2",[]
"7.7-8,74,207,99,147,223+3",[]
"7.7-8,74,207,99,147,223+4",[]
"7.7-8,74,207,99,147,223+5","[[623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.7-8,74,207,99,147,223+6",[]
"7.7-8,74,207,99,147,223+7",[]
"7.7-8,74,207,99,147,223+8",[]
"7.7-8,74,207,99,147,223+9",[]
"7.7-8,74,207,99,147,223+10",[]
"7.7-8,74,207,99,147,223+11","[[793, 0]]"
"7.7-8,74,207,99,147,223+12",[]
"7.7-8,74,207,99,147,223+13",[]
"7.7-8,74,207,99,147,223+14",[]
"7.7-8,74,207,99,147,223+15",[]
"7.7-8,74,207,99,147,223+16",[]
"7.7-8,74,207,99,147,223+17",[]
"7.7-8,74,207,99,147,223+18",[]
"7.7-8,74,207,99,147,223+19",[]
"7.7-156,116,3,24,100,145+1","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.7-156,116,3,24,100,145+2","[[788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4]]"
"7.7-156,116,3,24,100,145+3","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.7-156,116,3,24,100,145+4","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4]]"
"7.7-156,116,3,24,100,145+5","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.7-156,116,3,24,100,145+6","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"7.7-156,116,3,24,100,145+7","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 1], [829, 0], [829, 3], [828, 1], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.7-156,116,3,24,100,145+8","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 2], [828, 4], [829, 0], [829, 2], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4]]"
"7.7-156,116,3,24,100,145+9",[]
"7.7-156,116,3,24,100,145+10",[]
"7.7-156,116,3,24,100,145+11",[]
"7.7-156,116,3,24,100,145+12","[[664, 0], [664, 0]]"
"7.7-248,45,124,72,127,16+1",[]
"7.7-248,45,124,72,127,16+2",[]
"7.7-248,45,124,72,127,16+3",[]
"7.7-248,45,124,72,127,16+4",[]
"7.7-248,45,124,72,127,16+5",[]
"7.7-248,45,124,72,127,16+6",[]
"7.7-248,45,124,72,127,16+7",[]
"7.7-248,45,124,72,127,16+8",[]
"7.7-248,45,124,72,127,16+9",[]
"7.7-248,45,124,72,127,16+10",[]
"7.7-248,45,124,72,127,16+11",[]
"7.7-248,45,124,72,127,16+12",[]
"7.7-248,45,124,72,127,16+13","[[623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 3], [539, 2], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.7-248,45,124,72,127,16+14","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 4], [583, 1], [623, 0]]"
"7.7-248,45,124,72,127,16+15","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 2], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.7-248,45,124,72,127,16+16","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 3], [663, 2]]"
"7.7-248,45,124,72,127,16+17",[]
"7.7-248,45,124,72,127,16+18",[]
"7.7-248,45,124,72,127,16+19","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0]]"
"7.7-248,45,124,72,127,16+20","[[623, 1], [663, 4], [664, 0], [664, 4], [665, 2], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.7-248,45,124,72,127,16+21","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 3], [624, 1], [664, 0], [664, 2], [624, 3]]"
"7.7-248,45,124,72,127,16+22",[]
"7.7-248,45,124,72,127,16+23",[]
"7.7-248,45,124,72,127,16+24","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 1], [581, 4], [582, 0], [582, 1], [622, 4], [623, 0]]"
"7.7-248,45,124,72,127,16+25","[[623, 0], [623, 3], [622, 2], [582, 0], [582, 2], [542, 3], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.7-248,45,124,72,127,16+26","[[420, 1], [460, 0], [460, 3], [459, 0], [459, 1], [499, 0], [499, 0], [499, 4], [500, 4], [501, 1], [541, 0], [541, 4], [542, 1], [582, 0], [582, 1], [622, 4], [623, 0]]"
"7.7-248,45,124,72,127,16+27",[]
"7.7-248,45,124,72,127,16+28",[]
"7.8-32,50,51,210,96,61+1",[]
"7.8-32,50,51,210,96,61+2",[]
"7.8-32,50,51,210,96,61+3","[[750, 0], [750, 0]]"
"7.8-32,50,51,210,96,61+4",[]
"7.8-32,50,51,210,96,61+5","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"7.8-32,50,51,210,96,61+6",[]
"7.8-48,74,38,133,29,213+1",[]
"7.8-48,74,38,133,29,213+2","[[869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0], [869, 0]]"
"7.8-48,74,38,133,29,213+3","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 1], [625, 0], [625, 0], [625, 1], [665, 3], [664, 0], [664, 2], [624, 3]]"
"7.8-48,74,38,133,29,213+4","[[623, 1], [663, 4], [664, 0], [664, 2], [624, 4], [625, 0], [625, 0], [625, 2], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.8-48,74,38,133,29,213+5",[]
"7.8-48,74,38,155,214,98+1","[[832, 3], [831, 3], [830, 0], [830, 3], [829, 2], [789, 0], [789, 3]]"
"7.8-48,74,38,155,214,98+2",[]
"7.8-48,74,38,155,214,98+3","[[826, 0]]"
"7.8-48,74,38,155,214,98+4",[]
"7.8-48,74,38,155,214,98+5","[[908, 0]]"
"7.8-48,74,38,155,214,98+6",[]
"7.8-48,74,38,155,214,98+7","[[908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0], [908, 0]]"
"7.8-48,74,38,155,214,98+8",[]
"7.8-48,74,38,155,214,98+9",[]
"7.8-48,74,38,155,214,98+10","[[867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0]]"
"7.8-48,74,38,155,214,98+11",[]
"7.8-48,74,38,155,214,98+12","[[867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0], [867, 0]]"
"7.8-48,74,38,155,214,98+13",[]
"7.8-48,74,38,155,214,98+14",[]
"7.8-48,74,38,155,214,98+15","[[867, 0], [867, 0], [867, 0], [867, 0], [867, 0]]"
"7.8-20,178,229,137,47,142+1",[]
"7.8-20,178,229,137,47,142+2",[]
"7.8-20,178,229,137,47,142+3","[[947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0], [947, 0]]"
"7.8-20,178,229,137,47,142+4","[[788, 0], [788, 0], [788, 0], [788, 0]]"
"7.8-20,178,229,137,47,142+5",[]
"7.8-20,178,229,137,47,142+6",[]
"7.8-20,178,229,137,47,142+7",[]
"7.8-20,178,229,137,47,142+8",[]
"7.8-20,178,229,137,47,142+9",[]
"7.8-20,178,229,137,47,142+10",[]
"7.8-20,178,229,137,47,142+11",[]
"7.8-20,178,229,137,47,142+12",[]
"7.8-20,178,229,137,47,142+13",[]
"7.8-20,178,229,137,47,142+14",[]
"7.8-20,178,229,137,47,142+15",[]
"7.8-20,178,229,137,47,142+16",[]
"7.8-20,178,229,137,47,142+17",[]
"7.8-20,178,229,137,47,142+18",[]
"7.8-20,178,229,137,47,142+19",[]
"7.8-20,178,229,137,47,142+20",[]
"7.8-20,178,229,137,47,142+21",[]
"7.8-20,178,229,137,47,142+22",[]
"7.8-20,178,229,137,47,142+23",[]
"7.8-20,178,229,137,47,142+24",[]
"7.8-20,178,229,137,47,142+25",[]
"7.8-64,140,31,52,191,11+1",[]
"7.8-64,140,31,52,191,11+2","[[876, 0], [876, 0], [876, 0], [876, 0], [876, 0], [876, 0]]"
"7.8-64,140,31,52,191,11+3","[[833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0], [833, 0]]"
"7.8-64,140,31,52,191,11+4",[]
"7.8-64,140,31,142,167,149+1",[]
"7.8-64,140,31,142,167,149+2","[[870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0], [870, 0]]"
"7.8-64,140,31,142,167,149+3",[]
"7.8-64,140,31,142,167,149+4",[]
"7.8-184,55,101,29,72,107+1","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4]]"
"7.8-184,55,101,29,72,107+2","[[832, 3], [831, 3], [830, 0], [830, 2], [790, 3], [789, 0], [789, 3]]"
"7.8-184,55,101,29,72,107+3","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 2], [748, 3], [747, 0], [747, 1], [787, 3], [786, 0], [786, 3], [785, 0], [785, 0], [785, 3], [784, 0], [784, 0], [784, 2], [744, 3]]"
"7.8-184,55,101,29,72,107+4","[[743, 4], [744, 1], [784, 0], [784, 0], [784, 4], [785, 0], [785, 0], [785, 4], [786, 0], [786, 4], [787, 2], [747, 0], [747, 4], [748, 1], [788, 0], [788, 4], [789, 0], [789, 1], [829, 0], [829, 1], [869, 3], [868, 0], [868, 0], [868, 1], [908, 0], [908, 3], [907, 0], [907, 1], [947, 0], [947, 3], [946, 0], [946, 3], [945, 0], [945, 1]]"
"7.8-184,55,101,29,72,107+5","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3]]"
"7.8-184,55,101,29,72,107+6","[[788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0], [788, 0]]"
"7.8-4,207,140,11,128,186+1",[]
"7.8-4,207,140,11,128,186+2",[]
"7.8-4,207,140,11,128,186+3",[]
"7.8-4,207,140,11,128,186+4",[]
"7.8-4,207,140,11,128,186+5","[[504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0], [504, 0]]"
"7.8-4,207,140,11,128,186+6",[]
"7.8-4,207,140,11,128,186+7","[[504, 0], [504, 0], [504, 0]]"
"7.8-4,207,140,11,128,186+8",[]
"7.8-4,207,140,11,128,186+9",[]
"7.8-4,207,140,11,128,186+10",[]
"7.8-4,207,140,11,128,186+11",[]
"7.8-4,207,140,11,128,186+12","[[541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0], [541, 0]]"
"7.8-92,102,108,72,204,105+1",[]
"7.8-92,102,108,72,204,105+2",[]
"7.8-92,102,108,72,204,105+3","[[665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0], [665, 0]]"
"7.8-92,102,108,72,204,105+4",[]
"7.8-156,95,90,12,124,73+1",[]
"7.8-156,95,90,12,124,73+2","[[749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0], [749, 0]]"
"7.8-156,95,90,12,124,73+3",[]
"7.8-156,95,90,12,124,73+4",[]
"7.8-156,95,90,12,124,73+5","[[709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0], [709, 0]]"
"7.8-156,95,90,12,124,73+6",[]
"7.8-156,95,90,12,124,73+7",[]
"7.8-156,95,90,12,124,73+8",[]
"7.8-156,95,90,12,124,73+9",[]
"7.8-156,95,90,12,124,73+10",[]
"7.8-204,129,42,183,42,73+1",[]
"7.8-204,129,42,183,42,73+2",[]
"7.8-204,129,42,183,42,73+3",[]
"7.8-204,129,42,183,42,73+4",[]
"7.8-204,129,42,183,42,73+5",[]
"7.8-204,129,42,183,42,73+6",[]
"7.8-204,129,42,183,42,73+7",[]
"7.8-204,129,42,183,42,73+8",[]
"7.8-204,129,42,183,42,73+9",[]
"7.8-204,129,42,183,42,73+10",[]
"7.8-204,129,42,183,42,73+11",[]
"7.8-204,129,42,183,42,73+12",[]
"7.8-204,129,42,183,42,73+13",[]
"7.8-204,129,42,183,42,73+14",[]
"7.8-204,129,42,183,42,73+15",[]
"7.8-204,129,42,183,42,73+16",[]
"7.8-204,129,42,183,42,73+17",[]
"7.8-204,129,42,183,42,73+18",[]
"7.8-204,129,42,183,42,73+19",[]
"7.8-204,129,42,183,42,73+20",[]
"7.8-204,129,42,183,42,73+21",[]
"7.8-204,129,42,183,42,73+22","[[788, 4], [789, 0], [789, 4], [790, 1], [830, 0], [830, 4], [831, 4]]"
"7.8-204,129,42,183,42,73+23","[[832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0], [832, 0]]"
"7.8-204,129,42,183,42,73+24",[]
"7.8-8,250,121,45,167,67+1",[]
"7.8-8,250,121,45,167,67+2","[[874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0], [874, 0]]"
"7.8-8,250,121,45,167,67+3",[]
"7.8-8,250,121,45,167,67+4",[]
"7.8-8,250,121,45,167,67+5","[[788, 4], [789, 0], [789, 1], [829, 4], [830, 0], [830, 4], [831, 4], [832, 0], [832, 4], [833, 0], [833, 4], [834, 0], [834, 1], [874, 0], [874, 4], [875, 4], [876, 0], [876, 4], [877, 0], [877, 4], [878, 0], [878, 4]]"
"7.8-8,250,121,45,167,67+6",[]
"7.8-8,250,121,45,167,67+7",[]
"7.8-88,198,240,41,58,135+1","[[951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0], [951, 0]]"
"7.8-88,198,240,41,58,135+2",[]
"7.8-88,198,240,41,58,135+3","[[951, 0]]"
"7.8-88,198,240,41,58,135+4",[]
"7.8-88,198,240,41,58,135+5",[]
"7.8-88,198,240,41,58,135+6","[[985, 2], [945, 0], [945, 4], [946, 0], [946, 4], [947, 0], [947, 2], [907, 0], [907, 4], [908, 0], [908, 2], [868, 0], [868, 0], [868, 4], [869, 2], [829, 0], [829, 2], [789, 0], [789, 3], [788, 0], [788, 2], [748, 3], [747, 0], [747, 2], [707, 3], [706, 0], [706, 2], [666, 3], [665, 0], [665, 3], [664, 0], [664, 3], [663, 2], [623, 0], [623, 0], [623, 3], [622, 2], [582, 0], [582, 3], [581, 2], [541, 0], [541, 3], [540, 2], [500, 3], [499, 0], [499, 0], [499, 2], [459, 0], [459, 4], [460, 0], [460, 2]]"
"7.8-88,198,240,41,58,135+7",[]
"7.8-88,198,240,41,58,135+8",[]
"7.8-88,198,240,41,58,135+9","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 3], [584, 2], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 2], [463, 3], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2]]"
"7.8-88,198,240,41,58,135+10",[]
"7.8-88,198,240,41,58,135+11","[[664, 0], [664, 0], [664, 0]]"
"7.8-88,198,240,41,58,135+12",[]
"7.8-88,198,240,41,58,135+13",[]
"7.8-88,198,240,41,58,135+14",[]
"7.8-88,198,240,41,58,135+15",[]
"7.8-88,198,240,41,58,135+16",[]
"7.8-88,198,240,41,58,135+17",[]
"7.8-88,198,240,41,58,135+18",[]
"7.8-220,114,155,222,161,114+1","[[664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0], [664, 0]]"
"7.8-220,114,155,222,161,114+2",[]
"7.8-220,114,155,222,161,114+3",[]
"7.8-220,114,155,222,161,114+4","[[420, 1], [460, 0], [460, 4], [461, 0], [461, 4], [462, 0], [462, 1], [502, 4], [503, 0], [503, 4], [504, 0], [504, 1], [544, 0], [544, 0], [544, 4], [545, 1], [585, 0], [585, 4], [586, 0], [586, 0], [586, 4], [587, 0], [587, 0]]"
"7.8-220,114,155,222,161,114+5","[[587, 0], [587, 0], [587, 3], [586, 0], [586, 0], [586, 3], [585, 0], [585, 3], [584, 2], [544, 0], [544, 0], [544, 2], [504, 0], [504, 3], [503, 0], [503, 2], [463, 3], [462, 0], [462, 3], [461, 0], [461, 3], [460, 0], [460, 2]]"
